5 Minutes,Lane 1 Flow (Veh/5 Minutes),Flow (Veh/5 Minutes),# Lane Points,% Observed
8/10/2018 17:00,71,71,1,100
8/10/2018 17:05,69,69,1,100
8/10/2018 17:10,79,79,1,100
8/10/2018 17:15,86,86,1,100
8/10/2018 17:20,74,74,1,100
8/10/2018 17:25,65,65,1,100
8/10/2018 17:30,76,76,1,100
8/10/2018 17:35,81,81,1,100
8/10/2018 17:40,77,77,1,100
8/10/2018 17:45,72,72,1,100
8/10/2018 17:50,68,68,1,100
8/10/2018 17:55,65,65,1,100
8/10/2018 18:00,52,52,1,100
8/10/2018 18:05,55,55,1,100
8/10/2018 18:10,49,49,1,100
8/10/2018 18:15,57,57,1,100
8/10/2018 18:20,51,51,1,100
8/10/2018 18:25,51,51,1,100
8/10/2018 18:30,39,39,1,100
8/10/2018 18:35,41,41,1,100
8/10/2018 18:40,37,37,1,100
8/10/2018 18:45,33,33,1,100
8/10/2018 18:50,31,31,1,100
8/10/2018 18:55,32,32,1,100
8/10/2018 19:00,26,26,1,100
8/10/2018 19:05,29,29,1,100
8/10/2018 19:10,21,21,1,100
8/10/2018 19:15,32,32,1,100
8/10/2018 19:20,26,26,1,100
8/10/2018 19:25,32,32,1,100
8/10/2018 19:30,21,21,1,100
8/10/2018 19:35,19,19,1,100
8/10/2018 19:40,15,15,1,100
8/10/2018 19:45,20,20,1,100
8/10/2018 19:50,21,21,1,100
8/10/2018 19:55,19,19,1,100
8/10/2018 20:00,21,21,1,100
8/10/2018 20:05,22,22,1,100
8/10/2018 20:10,15,15,1,100
8/10/2018 20:15,19,19,1,100
8/10/2018 20:20,19,19,1,100
8/10/2018 20:25,13,13,1,100
8/10/2018 20:30,20,20,1,100
8/10/2018 20:35,16,16,1,100
8/10/2018 20:40,22,22,1,100
8/10/2018 20:45,17,17,1,100
8/10/2018 20:50,26,26,1,100
8/10/2018 20:55,14,14,1,100
8/13/2018 15:00,39,39,1,100
8/13/2018 15:05,59,59,1,100
8/13/2018 15:10,63,63,1,100
8/13/2018 15:15,53,53,1,100
8/13/2018 15:20,55,55,1,100
8/13/2018 15:25,63,63,1,100
8/13/2018 15:30,74,74,1,100
8/13/2018 15:35,85,85,1,100
8/13/2018 15:40,82,82,1,100
8/13/2018 15:45,62,62,1,100
8/13/2018 15:50,89,89,1,100
8/13/2018 15:55,80,80,1,100
8/13/2018 16:00,98,98,1,100
8/13/2018 16:05,86,86,1,100
8/13/2018 16:10,97,97,1,100
8/13/2018 16:15,92,92,1,100
8/13/2018 16:20,81,81,1,100
8/13/2018 16:25,82,82,1,100
8/13/2018 16:30,78,78,1,100
8/13/2018 16:35,86,86,1,100
8/13/2018 16:40,104,104,1,100
8/13/2018 16:45,80,80,1,100
8/13/2018 16:50,100,100,1,100
8/13/2018 16:55,71,71,1,100
8/13/2018 17:00,60,60,1,100
8/13/2018 17:05,75,75,1,100
8/13/2018 17:10,102,102,1,100
8/13/2018 17:15,100,100,1,100
8/13/2018 17:20,71,71,1,100
8/13/2018 17:25,81,81,1,100
8/13/2018 17:30,88,88,1,100
8/13/2018 17:35,81,81,1,100
8/13/2018 17:40,82,82,1,100
8/13/2018 17:45,87,87,1,100
8/13/2018 17:50,70,70,1,100
8/13/2018 17:55,84,84,1,100
8/13/2018 18:00,75,75,1,100
8/13/2018 18:05,62,62,1,100
8/13/2018 18:10,54,54,1,100
8/13/2018 18:15,76,76,1,100
8/13/2018 18:20,63,63,1,100
8/13/2018 18:25,71,71,1,100
8/13/2018 18:30,66,66,1,100
8/13/2018 18:35,55,55,1,100
8/13/2018 18:40,62,62,1,100
8/13/2018 18:45,41,41,1,100
8/13/2018 18:50,53,53,1,100
8/13/2018 18:55,41,41,1,100
8/13/2018 19:00,47,47,1,100
8/13/2018 19:05,41,41,1,100
8/13/2018 19:10,31,31,1,100
8/13/2018 19:15,23,23,1,100
8/13/2018 19:20,23,23,1,100
8/13/2018 19:25,21,21,1,100
8/13/2018 19:30,20,20,1,100
8/13/2018 19:35,27,27,1,100
8/13/2018 19:40,19,19,1,100
8/13/2018 19:45,24,24,1,100
8/13/2018 19:50,36,36,1,100
8/13/2018 19:55,28,28,1,100
8/13/2018 20:00,19,19,1,100
8/13/2018 20:05,28,28,1,100
8/13/2018 20:10,17,17,1,100
8/13/2018 20:15,27,27,1,100
8/13/2018 20:20,21,21,1,100
8/13/2018 20:25,17,17,1,100
8/13/2018 20:30,17,17,1,100
8/13/2018 20:35,23,23,1,100
8/13/2018 20:40,18,18,1,100
8/13/2018 20:45,24,24,1,100
8/13/2018 20:50,19,19,1,100
8/13/2018 20:55,11,11,1,100
8/14/2018 15:00,40,40,1,100
8/14/2018 15:05,42,42,1,100
8/14/2018 15:10,57,57,1,100
8/14/2018 15:15,64,64,1,100
8/14/2018 15:20,75,75,1,100
8/14/2018 15:25,77,77,1,100
8/14/2018 15:30,79,79,1,100
8/14/2018 15:35,69,69,1,100
8/14/2018 15:40,82,82,1,100
8/14/2018 15:45,84,84,1,100
8/14/2018 15:50,94,94,1,100
8/14/2018 15:55,94,94,1,100
8/14/2018 16:00,85,85,1,100
8/14/2018 16:05,83,83,1,100
8/14/2018 16:10,89,89,1,100
8/14/2018 16:15,80,80,1,100
8/14/2018 16:20,98,98,1,100
8/14/2018 16:25,102,102,1,100
8/14/2018 16:30,71,71,1,100
8/14/2018 16:35,66,66,1,100
8/14/2018 16:40,78,78,1,100
8/14/2018 16:45,85,85,1,100
8/14/2018 16:50,86,86,1,100
8/14/2018 16:55,79,79,1,100
8/14/2018 17:00,108,108,1,100
8/14/2018 17:05,46,46,1,100
8/14/2018 17:10,54,54,1,100
8/14/2018 17:15,59,59,1,100
8/14/2018 17:20,61,61,1,100
8/14/2018 17:25,57,57,1,100
8/14/2018 17:30,62,62,1,100
8/14/2018 17:35,66,66,1,100
8/14/2018 17:40,79,79,1,100
8/14/2018 17:45,70,70,1,100
8/14/2018 17:50,71,71,1,100
8/14/2018 17:55,69,69,1,100
8/14/2018 18:00,54,54,1,100
8/14/2018 18:05,79,79,1,100
8/14/2018 18:10,81,81,1,100
8/14/2018 18:15,67,67,1,100
8/14/2018 18:20,111,111,1,100
8/14/2018 18:25,103,103,1,100
8/14/2018 18:30,82,82,1,100
8/14/2018 18:35,69,69,1,100
8/14/2018 18:40,88,88,1,100
8/14/2018 18:45,82,82,1,100
8/14/2018 18:50,66,66,1,100
8/14/2018 18:55,84,84,1,100
8/14/2018 19:00,51,51,1,100
8/14/2018 19:05,56,56,1,100
8/14/2018 19:10,37,37,1,100
8/14/2018 19:15,29,29,1,100
8/14/2018 19:20,38,38,1,100
8/14/2018 19:25,40,40,1,100
8/14/2018 19:30,37,37,1,100
8/14/2018 19:35,18,18,1,100
8/14/2018 19:40,33,33,1,100
8/14/2018 19:45,29,29,1,100
8/14/2018 19:50,25,25,1,100
8/14/2018 19:55,19,19,1,100
8/14/2018 20:00,24,24,1,100
8/14/2018 20:05,21,21,1,100
8/14/2018 20:10,31,31,1,100
8/14/2018 20:15,26,26,1,100
8/14/2018 20:20,20,20,1,100
8/14/2018 20:25,15,15,1,100
8/14/2018 20:30,16,16,1,100
8/14/2018 20:35,26,26,1,100
8/14/2018 20:40,19,19,1,100
8/14/2018 20:45,22,22,1,100
8/14/2018 20:50,21,21,1,100
8/14/2018 20:55,16,16,1,100
8/15/2018 15:00,67,67,1,100
8/15/2018 15:05,54,54,1,100
8/15/2018 15:10,56,56,1,100
8/15/2018 15:15,53,53,1,100
8/15/2018 15:20,75,75,1,100
8/15/2018 15:25,75,75,1,100
8/15/2018 15:30,62,62,1,100
8/15/2018 15:35,82,82,1,100
8/15/2018 15:40,73,73,1,100
8/15/2018 15:45,71,71,1,100
8/15/2018 15:50,81,81,1,100
8/15/2018 15:55,85,85,1,100
8/15/2018 16:00,86,86,1,100
8/15/2018 16:05,80,80,1,100
8/15/2018 16:10,66,66,1,100
8/15/2018 16:15,75,75,1,100
8/15/2018 16:20,78,78,1,100
8/15/2018 16:25,90,90,1,100
8/15/2018 16:30,77,77,1,100
8/15/2018 16:35,48,48,1,100
8/15/2018 16:40,50,50,1,100
8/15/2018 16:45,57,57,1,100
8/15/2018 16:50,65,65,1,100
8/15/2018 16:55,74,74,1,100
8/15/2018 17:00,90,90,1,100
8/15/2018 17:05,63,63,1,100
8/15/2018 17:10,58,58,1,100
8/15/2018 17:15,59,59,1,100
8/15/2018 17:20,59,59,1,100
8/15/2018 17:25,66,66,1,100
8/15/2018 17:30,60,60,1,100
8/15/2018 17:35,55,55,1,100
8/15/2018 17:40,66,66,1,100
8/15/2018 17:45,60,60,1,100
8/15/2018 17:50,65,65,1,100
8/15/2018 17:55,56,56,1,100
8/15/2018 18:00,55,55,1,100
8/15/2018 18:05,70,70,1,100
8/15/2018 18:10,78,78,1,100
8/15/2018 18:15,56,56,1,100
8/15/2018 18:20,65,65,1,100
8/15/2018 18:25,79,79,1,100
8/15/2018 18:30,68,68,1,100
8/15/2018 18:35,65,65,1,100
8/15/2018 18:40,72,72,1,100
8/15/2018 18:45,65,65,1,100
8/15/2018 18:50,47,47,1,100
8/15/2018 18:55,44,44,1,100
8/15/2018 19:00,43,43,1,100
8/15/2018 19:05,40,40,1,100
8/15/2018 19:10,34,34,1,100
8/15/2018 19:15,38,38,1,100
8/15/2018 19:20,45,45,1,100
8/15/2018 19:25,34,34,1,100
8/15/2018 19:30,32,32,1,100
8/15/2018 19:35,37,37,1,100
8/15/2018 19:40,34,34,1,100
8/15/2018 19:45,25,25,1,100
8/15/2018 19:50,25,25,1,100
8/15/2018 19:55,32,32,1,100
8/15/2018 20:00,25,25,1,100
8/15/2018 20:05,19,19,1,100
8/15/2018 20:10,33,33,1,100
8/15/2018 20:15,25,25,1,100
8/15/2018 20:20,18,18,1,100
8/15/2018 20:25,21,21,1,100
8/15/2018 20:30,25,25,1,100
8/15/2018 20:35,20,20,1,100
8/15/2018 20:40,21,21,1,100
8/15/2018 20:45,23,23,1,100
8/15/2018 20:50,17,17,1,100
8/15/2018 20:55,22,22,1,100
10/25/2018 15:00,62,62,1,100
10/25/2018 15:05,44,44,1,100
10/25/2018 15:10,64,64,1,100
10/25/2018 15:15,60,60,1,100
10/25/2018 15:20,63,63,1,100
10/25/2018 15:25,78,78,1,100
10/25/2018 15:30,91,91,1,100
10/25/2018 15:35,69,69,1,100
10/25/2018 15:40,90,90,1,100
10/25/2018 15:45,102,102,1,100
10/25/2018 15:50,84,84,1,100
10/25/2018 15:55,93,93,1,100
10/25/2018 16:00,85,85,1,100
10/25/2018 16:05,69,69,1,100
10/25/2018 16:10,74,74,1,100
10/25/2018 16:15,101,101,1,100
10/25/2018 16:20,103,103,1,100
10/25/2018 16:25,69,69,1,100
10/25/2018 16:30,90,90,1,100
10/25/2018 16:35,89,89,1,100
10/25/2018 16:40,83,83,1,100
10/25/2018 16:45,72,72,1,100
10/25/2018 16:50,55,55,1,100
10/25/2018 16:55,66,66,1,100
10/25/2018 17:00,80,80,1,100
10/25/2018 17:05,81,81,1,100
10/25/2018 17:10,52,52,1,100
10/25/2018 17:15,63,63,1,100
10/25/2018 17:20,60,60,1,100
10/25/2018 17:25,59,59,1,100
10/25/2018 17:30,56,56,1,100
10/25/2018 17:35,54,54,1,100
10/25/2018 17:40,44,44,1,100
10/25/2018 17:45,61,61,1,100
10/25/2018 17:50,45,45,1,100
10/25/2018 17:55,63,63,1,100
10/25/2018 18:00,80,80,1,100
10/25/2018 18:05,55,55,1,100
10/25/2018 18:10,49,49,1,100
10/25/2018 18:15,76,76,1,100
10/25/2018 18:20,66,66,1,100
10/25/2018 18:25,62,62,1,100
10/25/2018 18:30,54,54,1,100
10/25/2018 18:35,67,67,1,100
10/25/2018 18:40,52,52,1,100
10/25/2018 18:45,75,75,1,100
10/25/2018 18:50,94,94,1,100
10/25/2018 18:55,68,68,1,100
10/25/2018 19:00,71,71,1,100
10/25/2018 19:05,53,53,1,100
10/25/2018 19:10,52,52,1,100
10/25/2018 19:15,78,78,1,100
10/25/2018 19:20,50,50,1,100
10/25/2018 19:25,37,37,1,100
10/25/2018 19:30,37,37,1,100
10/25/2018 19:35,34,34,1,100
10/25/2018 19:40,31,31,1,100
10/25/2018 19:45,28,28,1,100
10/25/2018 19:50,24,24,1,100
10/25/2018 19:55,23,23,1,100
10/25/2018 20:00,30,30,1,100
10/25/2018 20:05,20,20,1,100
10/25/2018 20:10,30,30,1,100
10/25/2018 20:15,25,25,1,100
10/25/2018 20:20,30,30,1,100
10/25/2018 20:25,22,22,1,100
10/25/2018 20:30,16,16,1,100
10/25/2018 20:35,21,21,1,100
10/25/2018 20:40,20,20,1,100
10/25/2018 20:45,30,30,1,100
10/25/2018 20:50,21,21,1,100
10/25/2018 20:55,14,14,1,100
10/26/2018 15:00,45,45,1,100
10/26/2018 15:05,49,49,1,100
10/26/2018 15:10,49,49,1,100
10/26/2018 15:15,51,51,1,100
10/26/2018 15:20,56,56,1,100
10/26/2018 15:25,72,72,1,100
10/26/2018 15:30,66,66,1,100
10/26/2018 15:35,60,60,1,100
10/26/2018 15:40,68,68,1,100
10/26/2018 15:45,84,84,1,100
10/26/2018 15:50,72,72,1,100
10/26/2018 15:55,86,86,1,100
10/26/2018 16:00,80,80,1,100
10/26/2018 16:05,109,109,1,100
10/26/2018 16:10,92,92,1,100
10/26/2018 16:15,83,83,1,100
10/26/2018 16:20,85,85,1,100
10/26/2018 16:25,73,73,1,100
10/26/2018 16:30,73,73,1,100
10/26/2018 16:35,81,81,1,100
10/26/2018 16:40,102,102,1,100
10/26/2018 16:45,66,66,1,100
10/26/2018 16:50,75,75,1,100
10/26/2018 16:55,63,63,1,100
10/26/2018 17:00,79,79,1,100
10/26/2018 17:05,62,62,1,100
10/26/2018 17:10,61,61,1,100
10/26/2018 17:15,75,75,1,100
10/26/2018 17:20,60,60,1,100
10/26/2018 17:25,81,81,1,100
10/26/2018 17:30,52,52,1,100
10/26/2018 17:35,72,72,1,100
10/26/2018 17:40,72,72,1,100
10/26/2018 17:45,81,81,1,100
10/26/2018 17:50,65,65,1,100
10/26/2018 17:55,67,67,1,100
10/26/2018 18:00,54,54,1,100
10/26/2018 18:05,61,61,1,100
10/26/2018 18:10,55,55,1,100
10/26/2018 18:15,47,47,1,100
10/26/2018 18:20,42,42,1,100
10/26/2018 18:25,61,61,1,100
10/26/2018 18:30,59,59,1,100
10/26/2018 18:35,50,50,1,100
10/26/2018 18:40,36,36,1,100
10/26/2018 18:45,41,41,1,100
10/26/2018 18:50,42,42,1,100
10/26/2018 18:55,36,36,1,100
10/26/2018 19:00,32,32,1,100
10/26/2018 19:05,32,32,1,100
10/26/2018 19:10,33,33,1,100
10/26/2018 19:15,32,32,1,100
10/26/2018 19:20,37,37,1,100
10/26/2018 19:25,34,34,1,100
10/26/2018 19:30,31,31,1,100
10/26/2018 19:35,31,31,1,100
10/26/2018 19:40,35,35,1,100
10/26/2018 19:45,24,24,1,100
10/26/2018 19:50,23,23,1,100
10/26/2018 19:55,16,16,1,100
10/26/2018 20:00,22,22,1,100
10/26/2018 20:05,24,24,1,100
10/26/2018 20:10,22,22,1,100
10/26/2018 20:15,18,18,1,100
10/26/2018 20:20,18,18,1,100
10/26/2018 20:25,18,18,1,100
10/26/2018 20:30,20,20,1,100
10/26/2018 20:35,15,15,1,100
10/26/2018 20:40,20,20,1,100
10/26/2018 20:45,27,27,1,100
10/26/2018 20:50,31,31,1,100
10/26/2018 20:55,19,19,1,100
10/29/2018 15:00,39,39,1,100
10/29/2018 15:05,49,49,1,100
10/29/2018 15:10,58,58,1,100
10/29/2018 15:15,48,48,1,100
10/29/2018 15:20,58,58,1,100
10/29/2018 15:25,69,69,1,100
10/29/2018 15:30,76,76,1,100
10/29/2018 15:35,53,53,1,100
10/29/2018 15:40,82,82,1,100
10/29/2018 15:45,72,72,1,100
10/29/2018 15:50,68,68,1,100
10/29/2018 15:55,89,89,1,100
10/29/2018 16:00,89,89,1,100
10/29/2018 16:05,94,94,1,100
10/29/2018 16:10,93,93,1,100
10/29/2018 16:15,99,99,1,100
10/29/2018 16:20,92,92,1,100
10/29/2018 16:25,94,94,1,100
10/29/2018 16:30,86,86,1,100
10/29/2018 16:35,72,72,1,100
10/29/2018 16:40,59,59,1,100
10/29/2018 16:45,65,65,1,100
10/29/2018 16:50,63,63,1,100
10/29/2018 16:55,101,101,1,100
10/29/2018 17:00,70,70,1,100
10/29/2018 17:05,60,60,1,100
10/29/2018 17:10,57,57,1,100
10/29/2018 17:15,77,77,1,100
10/29/2018 17:20,83,83,1,100
10/29/2018 17:25,55,55,1,100
10/29/2018 17:30,68,68,1,100
10/29/2018 17:35,69,69,1,100
10/29/2018 17:40,69,69,1,100
10/29/2018 17:45,52,52,1,100
10/29/2018 17:50,68,68,1,100
10/29/2018 17:55,63,63,1,100
10/29/2018 18:00,72,72,1,100
10/29/2018 18:05,64,64,1,100
10/29/2018 18:10,65,65,1,100
10/29/2018 18:15,81,81,1,100
10/29/2018 18:20,64,64,1,100
10/29/2018 18:25,47,47,1,100
10/29/2018 18:30,59,59,1,100
10/29/2018 18:35,65,65,1,100
10/29/2018 18:40,75,75,1,100
10/29/2018 18:45,71,71,1,100
10/29/2018 18:50,70,70,1,100
10/29/2018 18:55,54,54,1,100
10/29/2018 19:00,57,57,1,100
10/29/2018 19:05,53,53,1,100
10/29/2018 19:10,44,44,1,100
10/29/2018 19:15,42,42,1,100
10/29/2018 19:20,39,39,1,100
10/29/2018 19:25,35,35,1,100
10/29/2018 19:30,36,36,1,100
10/29/2018 19:35,19,19,1,100
10/29/2018 19:40,31,31,1,100
10/29/2018 19:45,19,19,1,100
10/29/2018 19:50,26,26,1,100
10/29/2018 19:55,24,24,1,100
10/29/2018 20:00,22,22,1,100
10/29/2018 20:05,23,23,1,100
10/29/2018 20:10,22,22,1,100
10/29/2018 20:15,13,13,1,100
10/29/2018 20:20,18,18,1,100
10/29/2018 20:25,15,15,1,100
10/29/2018 20:30,12,12,1,100
10/29/2018 20:35,29,29,1,100
10/29/2018 20:40,27,27,1,100
10/29/2018 20:45,23,23,1,100
10/29/2018 20:50,17,17,1,100
10/29/2018 20:55,11,11,1,100
10/30/2018 15:00,59,59,1,100
10/30/2018 15:05,46,46,1,100
10/30/2018 15:10,55,55,1,100
10/30/2018 15:15,60,60,1,100
10/30/2018 15:20,70,70,1,100
10/30/2018 15:25,71,71,1,100
10/30/2018 15:30,68,68,1,100
10/30/2018 15:35,86,86,1,100
10/30/2018 15:40,71,71,1,100
10/30/2018 15:45,80,80,1,100
10/30/2018 15:50,79,79,1,100
10/30/2018 15:55,96,96,1,100
10/30/2018 16:00,77,77,1,100
10/30/2018 16:05,73,73,1,100
10/30/2018 16:10,86,86,1,100
10/30/2018 16:15,85,85,1,100
10/30/2018 16:20,103,103,1,100
10/30/2018 16:25,88,88,1,100
10/30/2018 16:30,102,102,1,100
10/30/2018 16:35,91,91,1,100
10/30/2018 16:40,104,104,1,100
10/30/2018 16:45,83,83,1,100
10/30/2018 16:50,83,83,1,100
10/30/2018 16:55,85,85,1,100
10/30/2018 17:00,82,82,1,100
10/30/2018 17:05,67,67,1,100
10/30/2018 17:10,73,73,1,100
10/30/2018 17:15,84,84,1,100
10/30/2018 17:20,81,81,1,100
10/30/2018 17:25,69,69,1,100
10/30/2018 17:30,64,64,1,100
10/30/2018 17:35,61,61,1,100
10/30/2018 17:40,55,55,1,100
10/30/2018 17:45,50,50,1,100
10/30/2018 17:50,67,67,1,100
10/30/2018 17:55,65,65,1,100
10/30/2018 18:00,52,52,1,100
10/30/2018 18:05,73,73,1,100
10/30/2018 18:10,78,78,1,100
10/30/2018 18:15,46,46,1,100
10/30/2018 18:20,52,52,1,100
10/30/2018 18:25,76,76,1,100
10/30/2018 18:30,78,78,1,100
10/30/2018 18:35,67,67,1,100
10/30/2018 18:40,51,51,1,100
10/30/2018 18:45,68,68,1,100
10/30/2018 18:50,47,47,1,100
10/30/2018 18:55,37,37,1,100
10/30/2018 19:00,63,63,1,100
10/30/2018 19:05,42,42,1,100
10/30/2018 19:10,30,30,1,100
10/30/2018 19:15,34,34,1,100
10/30/2018 19:20,39,39,1,100
10/30/2018 19:25,28,28,1,100
10/30/2018 19:30,32,32,1,100
10/30/2018 19:35,33,33,1,100
10/30/2018 19:40,28,28,1,100
10/30/2018 19:45,28,28,1,100
10/30/2018 19:50,27,27,1,100
10/30/2018 19:55,21,21,1,100
10/30/2018 20:00,35,35,1,100
10/30/2018 20:05,47,47,1,100
10/30/2018 20:10,66,66,1,100
10/30/2018 20:15,65,65,1,100
10/30/2018 20:20,68,68,1,100
10/30/2018 20:25,78,78,1,100
10/30/2018 20:30,74,74,1,100
10/30/2018 20:35,58,58,1,100
10/30/2018 20:40,31,31,1,100
10/30/2018 20:45,21,21,1,100
10/30/2018 20:50,19,19,1,100
10/30/2018 20:55,20,20,1,100
10/31/2018 15:00,50,50,1,100
10/31/2018 15:05,49,49,1,100
10/31/2018 15:10,50,50,1,100
10/31/2018 15:15,68,68,1,100
10/31/2018 15:20,76,76,1,100
10/31/2018 15:25,73,73,1,100
10/31/2018 15:30,92,92,1,100
10/31/2018 15:35,85,85,1,100
10/31/2018 15:40,84,84,1,100
10/31/2018 15:45,63,63,1,100
10/31/2018 15:50,97,97,1,100
10/31/2018 15:55,79,79,1,100
10/31/2018 16:00,89,89,1,100
10/31/2018 16:05,97,97,1,100
10/31/2018 16:10,71,71,1,100
10/31/2018 16:15,65,65,1,100
10/31/2018 16:20,86,86,1,100
10/31/2018 16:25,77,77,1,100
10/31/2018 16:30,47,47,1,100
10/31/2018 16:35,48,48,1,100
10/31/2018 16:40,49,49,1,100
10/31/2018 16:45,84,84,1,100
10/31/2018 16:50,71,71,1,100
10/31/2018 16:55,70,70,1,100
10/31/2018 17:00,101,101,1,100
10/31/2018 17:05,56,56,1,100
10/31/2018 17:10,59,59,1,100
10/31/2018 17:15,59,59,1,100
10/31/2018 17:20,54,54,1,100
10/31/2018 17:25,67,67,1,100
10/31/2018 17:30,70,70,1,100
10/31/2018 17:35,51,51,1,100
10/31/2018 17:40,52,52,1,100
10/31/2018 17:45,71,71,1,100
10/31/2018 17:50,45,45,1,100
10/31/2018 17:55,49,49,1,100
10/31/2018 18:00,69,69,1,100
10/31/2018 18:05,70,70,1,100
10/31/2018 18:10,60,60,1,100
10/31/2018 18:15,74,74,1,100
10/31/2018 18:20,95,95,1,100
10/31/2018 18:25,53,53,1,100
10/31/2018 18:30,78,78,1,100
10/31/2018 18:35,57,57,1,100
10/31/2018 18:40,49,49,1,100
10/31/2018 18:45,61,61,1,100
10/31/2018 18:50,48,48,1,100
10/31/2018 18:55,34,34,1,100
10/31/2018 19:00,30,30,1,100
10/31/2018 19:05,32,32,1,100
10/31/2018 19:10,32,32,1,100
10/31/2018 19:15,44,44,1,100
10/31/2018 19:20,20,20,1,100
10/31/2018 19:25,30,30,1,100
10/31/2018 19:30,16,16,1,100
10/31/2018 19:35,17,17,1,100
10/31/2018 19:40,19,19,1,100
10/31/2018 19:45,18,18,1,100
10/31/2018 19:50,22,22,1,100
10/31/2018 19:55,25,25,1,100
10/31/2018 20:00,22,22,1,100
10/31/2018 20:05,21,21,1,100
10/31/2018 20:10,15,15,1,100
10/31/2018 20:15,17,17,1,100
10/31/2018 20:20,25,25,1,100
10/31/2018 20:25,21,21,1,100
10/31/2018 20:30,26,26,1,100
10/31/2018 20:35,20,20,1,100
10/31/2018 20:40,19,19,1,100
10/31/2018 20:45,20,20,1,100
10/31/2018 20:50,27,27,1,100
10/31/2018 20:55,17,17,1,100
10/18/2018 15:00,62,62,1,100
10/18/2018 15:05,82,82,1,100
10/18/2018 15:10,67,67,1,100
10/18/2018 15:15,82,82,1,100
10/18/2018 15:20,88,88,1,100
10/18/2018 15:25,94,94,1,100
10/18/2018 15:30,82,82,1,100
10/18/2018 15:35,91,91,1,100
10/18/2018 15:40,95,95,1,100
10/18/2018 15:45,99,99,1,100
10/18/2018 15:50,85,85,1,100
10/18/2018 15:55,103,103,1,100
10/18/2018 16:00,75,75,1,100
10/18/2018 16:05,99,99,1,100
10/18/2018 16:10,98,98,1,100
10/18/2018 16:15,95,95,1,100
10/18/2018 16:20,89,89,1,100
10/18/2018 16:25,93,93,1,100
10/18/2018 16:30,68,68,1,100
10/18/2018 16:35,88,88,1,100
10/18/2018 16:40,80,80,1,100
10/18/2018 16:45,89,89,1,100
10/18/2018 16:50,93,93,1,100
10/18/2018 16:55,54,54,1,100
10/18/2018 17:00,61,61,1,100
10/18/2018 17:05,67,67,1,100
10/18/2018 17:10,58,58,1,100
10/18/2018 17:15,48,48,1,100
10/18/2018 17:20,68,68,1,100
10/18/2018 17:25,101,101,1,100
10/18/2018 17:30,62,62,1,100
10/18/2018 17:35,71,71,1,100
10/18/2018 17:40,80,80,1,100
10/18/2018 17:45,71,71,1,100
10/18/2018 17:50,88,88,1,100
10/18/2018 17:55,84,84,1,100
10/18/2018 18:00,88,88,1,100
10/18/2018 18:05,64,64,1,100
10/18/2018 18:10,73,73,1,100
10/18/2018 18:15,85,85,1,100
10/18/2018 18:20,73,73,1,100
10/18/2018 18:25,62,62,1,100
10/18/2018 18:30,84,84,1,100
10/18/2018 18:35,80,80,1,100
10/18/2018 18:40,64,64,1,100
10/18/2018 18:45,69,69,1,100
10/18/2018 18:50,56,56,1,100
10/18/2018 18:55,50,50,1,100
10/18/2018 19:00,67,67,1,100
10/18/2018 19:05,39,39,1,100
10/18/2018 19:10,43,43,1,100
10/18/2018 19:15,36,36,1,100
10/18/2018 19:20,27,27,1,100
10/18/2018 19:25,28,28,1,100
10/18/2018 19:30,25,25,1,100
10/18/2018 19:35,30,30,1,100
10/18/2018 19:40,31,31,1,100
10/18/2018 19:45,23,23,1,100
10/18/2018 19:50,34,34,1,100
10/18/2018 19:55,50,50,1,100
10/18/2018 20:00,57,57,1,100
10/18/2018 20:05,19,19,1,100
10/18/2018 20:10,22,22,1,100
10/18/2018 20:15,22,22,1,100
10/18/2018 20:20,13,13,1,100
10/18/2018 20:25,23,23,1,100
10/18/2018 20:30,26,26,1,100
10/18/2018 20:35,28,28,1,100
10/18/2018 20:40,21,21,1,100
10/18/2018 20:45,20,20,1,100
10/18/2018 20:50,14,14,1,100
10/18/2018 20:55,11,11,1,100
10/19/2018 15:00,72,72,1,100
10/19/2018 15:05,73,73,1,100
10/19/2018 15:10,86,86,1,100
10/19/2018 15:15,33,33,1,100
10/19/2018 15:20,58,58,1,100
10/19/2018 15:25,71,71,1,100
10/19/2018 15:30,67,67,1,100
10/19/2018 15:35,75,75,1,100
10/19/2018 15:40,82,82,1,100
10/19/2018 15:45,65,65,1,100
10/19/2018 15:50,88,88,1,100
10/19/2018 15:55,79,79,1,100
10/19/2018 16:00,95,95,1,100
10/19/2018 16:05,80,80,1,100
10/19/2018 16:10,76,76,1,100
10/19/2018 16:15,79,79,1,100
10/19/2018 16:20,92,92,1,100
10/19/2018 16:25,79,79,1,100
10/19/2018 16:30,105,105,1,100
10/19/2018 16:35,42,42,1,100
10/19/2018 16:40,75,75,1,100
10/19/2018 16:45,83,83,1,100
10/19/2018 16:50,69,69,1,100
10/19/2018 16:55,81,81,1,100
10/19/2018 17:00,70,70,1,100
10/19/2018 17:05,82,82,1,100
10/19/2018 17:10,69,69,1,100
10/19/2018 17:15,69,69,1,100
10/19/2018 17:20,58,58,1,100
10/19/2018 17:25,68,68,1,100
10/19/2018 17:30,54,54,1,100
10/19/2018 17:35,72,72,1,100
10/19/2018 17:40,55,55,1,100
10/19/2018 17:45,83,83,1,100
10/19/2018 17:50,90,90,1,100
10/19/2018 17:55,65,65,1,100
10/19/2018 18:00,65,65,1,100
